State,District,Contractor,Contract/Mod Number,NASA Center,Place of Performance,Award Date,Completion Date,Award Type,Contractor Type - Indicators,Obligations,Change in Award Value,NAICS Code,Solicitation ID,Solicitation POC,Description
MD,MD-05,SGT INCORPORATED,NNC05JE56D Modification 10,GRC - Glenn Research Center,"GREENBELT, MD (District 05)",07/25/2006,04/30/2008,"Black American Owned Business,Minority Owned,SBA Certified 8A Program Participant,Veteran Owned,, Cost Plus Award Fee","Veteran Owned Small Business,Small Disadvantaged Business,Small Business - ","$35,000","$35,000",561210,N/A,N/A,LOGISTICS
MD,MD-05,UNIVERSITY OF MARYLAND UNIVERSITY COLLEGE (2033),NNG06GA33G Modification 1,GSFC - Goddard Space Flight Center,"College Park, MD (District 05)",07/25/2006,10/31/2008,"Educational Institution,, Grant For Research",Educational - ,"$77,086","$77,086",[None Indicated],N/A,N/A,DECADAL VARIABILITY OF THE MIXED LAYERHEAT BUDGET IN THE EQUATORIAL PACIFIC AND ATLANTIC OCEANS/UM PROPOSAL NUMBER: UM 040429-7949.
MD,MD-05,UNIVERSITY OF MARYLAND COLLEGE PARK,NNG04GM22G Modification 2,GSFC - Goddard Space Flight Center,"College Park, MD (District 05)",07/25/2006,06/14/2007,"Educational Institution,Nonprofit Organization,, Grant For Research",Educational - ,"$83,908","$83,908",[None Indicated],N/A,N/A,EXPLORATORY QUANTITATIVE ANALYSIS OF PHYSICAL CONTROLS OF THE OPTICAL PROPERTIES OF UPPER OCEAN
MD,MD-05,PROXTRONICS INC,NNG04AZ01C Modification 28,GSFC - Goddard Space Flight Center,"Greenbelt, MD (District 05)",07/25/2006,10/31/2008,"Black American Owned Business,Minority Owned,SBA Certified 8A Program Participant,Small Business,, Cost Plus Award Fee","Small Disadvantaged Business,8(A) Program,Small Business - ","$134,287",$0,541620,N/A,N/A,ENIRONMENTAL SERVICES
MD,MD-05,PROJECT ENHANCEMENT CORPORATION,NNG06AZ10C Modification 0 (Base Record),GSFC - Goddard Space Flight Center,"Greenbelt, MD (District 05)",07/25/2006,07/31/2009,"Hispanic American Owned Business,Minority Owned,SBA Certified 8A Program Participant,SBA Certified Small Disadvantaged Business,Self Certified Small Disadvantaged Business,Small Business,Small Disadvantaged Business,Very Small Business,, Cost Plus Fixed Fee","Small Disadvantaged Business,8(A) Program,Small Business - ","$158,000","$2,955,583",541690,N/A,N/A,industrial hygiene and radiation services
MD,MD-05,SGT INCORPORATED,NNC05JE01D Modification 70,GRC - Glenn Research Center,"GREENBELT, MD (District 05)",07/25/2006,04/30/2008,"Black American Owned Business,Minority Owned,SBA Certified 8A Program Participant,Veteran Owned,, Cost Plus Award Fee","Veteran Owned Small Business,Small Disadvantaged Business,Small Business - ","$300,000",$0,561210,N/A,N/A,LOGISTICS
MD,MD-05,S R S INFORMATION SERVICES,GSFC0200101DNAS500241 Modification 83,GSFC - Goddard Space Flight Center,"Greenbelt, MD (District 05)",07/25/2006,08/31/2006,"Minority Owned,Sub Continent Asian American Owned Business,, Cost Plus Award Fee","Small Disadvantaged Business,Small Business - ","$1,161,733",$0,541710,N/A,N/A,MISSION ASSURANCE SERVICES IN SUPPORT OF CODE 300.
MD,MD-05,HONEYWELL TECHNOLOGY SOLUTIONS INCORPORATED,NNG04DA00C Modification 37,GSFC - Goddard Space Flight Center,"Greenbelt, MD (District 05)",07/25/2006,10/08/2008,"[No Vendor Indicators Found], Cost Plus Award Fee",Other Than Small Business - ,"$7,128,001",$0,517910,N/A,N/A,"NASA GODDARD SPACE FLIGHT CENTER S (GSFC) GOAL FOR THE NEAR EARTH NETWORKS SERVICES CONTRACT (NENS) IS TO ENABLE MISSION SUCCESS FOR EVERY CUSTOMER USING NENS SERVICES. IN ORDER TO SUPPORT THIS GOAL, THE NENS CONTRACTOR SHALL PROVIDE THE AGENCY WITH SERVICES THAT ARE HIGHLY RELIABLE AND AFFORDABLE AND CONTRIBUTE TO THE SAFE OPERATION OF THE MISSION. THE CONTRACTOR SHALL IMPLEMENT A SAFETY, HEALTH, AND MISSION ASSURANCE PROGRAM THAT PROVIDES A SAFE AND HEALTHY WORK ENVIRONMENT, MINIMIZES PROGRAM RISK, AND MAXIMIZES NASA MISSION SUCCESS."
MD,MD-05,SWALES & ASSOCIATES INC,GSFC0200101DNAS501090 Modification 82,GSFC - Goddard Space Flight Center,"BELTSVILLE, MD (District 05)",07/25/2006,08/15/2006,"[No Vendor Indicators Found], Cost Plus Award Fee",Small Business ONLY - ,"$10,097,810",$0,541710,N/A,N/A,MECHANICAL ENGINEERING SUPPORT SERVICES
MD,MD-08,UNIVERSITY OF MARYLAND UNIVERSITY COLLEGE,NNG06TO20P Modification 1,GSFC - Goddard Space Flight Center,"Adelphi, MD (District 08)",07/26/2006,05/11/2006,"Educational Institution,State Government,, Firm Fixed Price",Educational - ,$-35,$-35,[None Indicated],N/A,N/A,COURSE: DESKTOP PUBLISHING COURSE: INTEGRATED MARKETING COMMUNICATIONS COURSE: CUSTOMER SERVICE MANAGEMENT COURSE: CONSUMER BEHAVIOR COURSE: SALES MANAGEMENT
MD,MD-05,UNIVERSITY OF MARYLAND (2033) 1170755,NNG06TL19P Modification 1,GSFC - Goddard Space Flight Center,"College Park, MD (District 05)",07/26/2006,05/19/2006,"Educational Institution,Nonprofit Organization,, Firm Fixed Price",Educational - ,$-21,$-21,[None Indicated],N/A,N/A,ELASTICITY OF ADVANCED MATERIALS AND STRUCTURES; ENERGY AND VARIATIONAL METHODS IN APPLIED MECHANICS
MD,MD-05,UNIVERSITY OF MARYLAND (2033) 1170755,NNG06TL53P Modification 1,GSFC - Goddard Space Flight Center,"College Park, MD (District 05)",07/26/2006,05/19/2006,"Educational Institution,Nonprofit Organization,, Firm Fixed Price",Educational - ,$-21,$-21,[None Indicated],N/A,N/A,CONTROL OF AEROSPACE SYSTEMS; SPACE FLIGHT DYNAMICS
MD,MD-07,JOHNS HOPKINS UNIVERSITY,NNG05GO34G Modification 3,GSFC - Goddard Space Flight Center,"BALTIMORE, MD (District 07)",07/26/2006,04/30/2007,"Educational Institution,Nonprofit Organization,, Grant For Research",Educational - ,$0,$0,[None Indicated],N/A,N/A,GROUND BASED INFARED SPECTROSCOPY OF WATER IN COMETS: FLUORESCENCE MODELING & QUANTITIVE ANALYSIS OF HOT-BAND EMISSION
MD,MD-08,DICKSON PAUL A,NNH05PQ51P Modification 1,HQ - Headquarters Acquisition Division,"Garrett Park, MD (District 08)",07/26/2006,12/31/2006,"Small Business,Veteran Owned,, Firm Fixed Price","Veteran Owned Small Business,Small Business - ",$0,$0,511130,N/A,N/A,AEROSPACE HISTORY DICTIONARY
MD,MD-05,MELWOOD HORTICULTUR TRAIN CTR,NNG04AZ14C Modification 19,GSFC - Goddard Space Flight Center,"Greenbelt, MD (District 05)",07/26/2006,07/31/2009,"Nonprofit Organization,Sheltered Workshop,, Firm Fixed Price",Non-Profit Institutions - ,"$-1,334",$0,561730,N/A,N/A,LANDSCAPING AND GRASS CUTTING SERVICES FOR GSFC
MD,MD-05,CUMMINS WAGNER COMPANY INCORPORATED,NNG06AL81P Modification 0 (Base Record),GSFC - Goddard Space Flight Center,"Greenbelt, MD (District 05)",07/26/2006,08/15/2006,"Small Business,, Firm Fixed Price",Small Business ONLY - ,"$11,436","$11,436",[None Indicated],N/A,N/A,KOBELCO AIR COMPRESSOR REPAIR-IN ACCORDANCE WITH STATEMENT OF WORK
MD,MD-05,UNIVERSITY OF MARYLAND (2033) 1170755,NNG06GI64G Modification 1,GSFC - Goddard Space Flight Center,"College Park, MD (District 05)",07/26/2006,01/31/2008,"Educational Institution,Nonprofit Organization,, Grant For Research",Educational - ,"$19,127","$19,127",[None Indicated],N/A,N/A,"CLACTIC STRUCTURE & DYNAMICS FROM 2MASS, TYCHO-2 & UCAC-2"
MD,MD-05,LUX CONSULTING GROUP,NNG05AZ15C Modification 7,GSFC - Goddard Space Flight Center,"GREENBELT, MD (District 05)",07/26/2006,09/30/2010,"Black American Owned Business,Minority Owned,SBA Certified 8A Program Participant,SBA Certified HUBZone,SBA Certified Small Disadvantaged Business,Self Certified Small Disadvantaged Business,Small Business,Small Disadvantaged Business,, Cost Plus Fixed Fee","SBA Certified HUBZone,Small Disadvantaged Business,Small Business - ","$31,157",$0,561110,N/A,N/A,SUNBEAMS SUPPORT
MD,MD-07,JOHNS HOPKINS UNIVERSITY,NNG05GO34G Modification 2,GSFC - Goddard Space Flight Center,"BALTIMORE, MD (District 07)",07/26/2006,04/30/2007,"Educational Institution,Nonprofit Organization,, Grant For Research",Educational - ,"$51,400","$51,400",[None Indicated],N/A,N/A,GROUND BASED INFARED SPECTROSCOPY OF WATER IN COMETS: FLUORESCENCE MODELING & QUANTITIVE ANALYSIS OF HOT-BAND EMISSION
MD,MD-05,SP SYSTEMS INCORPORATED,NNG06EO00D Modification 0 (Base Record),GSFC - Goddard Space Flight Center,"Greenbelt, MD (District 05)",07/26/2006,07/26/2007,"Minority Owned,SBA Certified 8A Program Participant,SBA Certified Small Disadvantaged Business,Self Certified Small Disadvantaged Business,Small Disadvantaged Business,Sub Continent Asian American Owned Business,, Firm Fixed Price","Small Disadvantaged Business,Small Business - ","$67,000","$138,460",541511,N/A,N/A,SUPPORT TO THE LABORATORY FOR SOLAR AND SPACE PHYSICS (LSSP) BRANCH
MD,MD-04,A I SOLUTIONS INCORPORATED,NNG06HS68D Modification 0 (Base Record),GSFC - Goddard Space Flight Center,"Lanham, MD (District 04)",07/26/2006,06/30/2007,"[No Vendor Indicators Found], Firm Fixed Price",Small Business ONLY - ,"$70,194","$70,194",541519,N/A,N/A,NASA SOLUTION PACK MAINTENANCE; RENEWAL OF FREEFLYER MISSION MAINTENANCE; RENEWAL FREEFLYER MISSION MAINTENANCE; RENEWAL FREEFLYER ENGINEER MAINTENANCE; RENEWAL NASA SOLUTION PACK- TERRA 
MD,MD-05,LOCKHEED MARTIN CORPORATION,NNJ05JA19D Modification 71,JSC - Johnson Space Flight Center,"LANHAM, MD (District 05)",07/26/2006,11/30/2007,"Corporate Entity Not Tax Exempt,For Profit Organization,Manufacturer Of Goods,, Firm Fixed Price",Other Than Small Business - ,"$76,984",$0,541511,N/A,N/A,OUTSOURCING DESKTOP INITIATIVES NASA (ODIN) ORDER 3 - IT SUPPLIES AND SERVICES
MD,MD-05,UNIVERSITY OF MARYLAND COLLEGE PARK,NNG04GQ62G Modification 1,GSFC - Goddard Space Flight Center,"College Park, MD (District 05)",07/26/2006,09/30/2007,"Educational Institution,Nonprofit Organization,, Grant For Research",Educational - ,"$78,548","$78,548",[None Indicated],N/A,N/A,HIGH RESOLUTION IR SPECTROSCOPY.
MD,MD-05,UNIVERSITY OF MARYLAND COLLEGE PARK,NNG04GL80G Modification 2,GSFC - Goddard Space Flight Center,"College Park, MD (District 05)",07/26/2006,05/31/2007,"Educational Institution,Nonprofit Organization,, Grant For Research",Educational - ,"$86,839","$86,839",[None Indicated],N/A,N/A,PILOT STUDY USING MODIS DATA & EXPERMENTAL ALGORITHMS
MD,MD-04,INTELLIGENT AUTOMATION INCORPORATED,NNA06BA03C Modification 3,ARC - Ames Research Center,"Derwood, MD (District 04)",07/26/2006,12/31/2006,"Small Business,Women Owned,, Firm Fixed Price","Woman Owned Small Business,Small Business - ","$125,000",$0,541710,N/A,N/A,Autonomous Collaborative Agents for Onboard Multi-Sensor Re-Targeting
MD,MD-05,UNIVERSITY OF MARYLAND COLLEGE PARK,NNG04GK29G Modification 2,GSFC - Goddard Space Flight Center,"College Park, MD (District 05)",07/26/2006,05/14/2007,"Educational Institution,Nonprofit Organization,, Grant For Research",Educational - ,"$150,000","$150,000",[None Indicated],N/A,N/A,DATA ASSIMILATION USING ADVANCED INFRARED SOUNDER DATA.
MD,MD-03,JOHNS HOPKINS UNIVERSITY,NNG04WC03G Modification 4,GSFC - Goddard Space Flight Center,"Laurel, MD (District 03)",07/26/2006,04/30/2008,"Educational Institution,Nonprofit Organization,, Grant For Research",Educational - ,"$201,000",$0,[None Indicated],N/A,N/A,ROCKET & LABORATORY STUDIES IN ASTRONOMY ROCKET & LABORATORY STUDIES IN ASTRONOMY
MD,,SCIENCE SYSTEMS AND APPLICATIO,GSFC0200109DNAS501160 Modification 67,GSFC - Goddard Space Flight Center,"UNITED STATES, MD",07/26/2006,09/19/2006,"Minority Owned,Small Business,Sub Continent Asian American Owned Business,Women Owned,, Cost Plus Award Fee","Small Disadvantaged Business,Woman Owned Small Business,Small Business - ","$262,485",$0,541710,N/A,N/A,
MD,MD-02,CHUGACH INDUSTRIES INCORPORATED,NNL06AA18C Modification 4,LaRC - Langley Research Center,"Hanover, MD (District 02)",07/26/2006,01/24/2009,"Minority Owned,Native American Owned Business,SBA Certified 8A Program Participant,SBA Certified Small Disadvantaged Business,Self Certified Small Disadvantaged Business,Small Disadvantaged Business,Very Small Business,, Cost Plus Fixed Fee","Small Disadvantaged Business,8(A) Program,Small Business - ","$916,000",$0,541511,N/A,N/A,scientific and technical information program support
MD,MD-05,COMPUTER SCIENCES CORPORATION,NNG04CA30D Modification 24,GSFC - Goddard Space Flight Center,"Lanham, MD (District 05)",07/27/2006,10/31/2008,"Small Business,, Cost Plus Fixed Fee",Small Business ONLY - ,"$-150,000",$0,[None Indicated],N/A,N/A,TASK ORDER UNDER NIH AUTHORIZATION NASA-GSFC-2004-C2258 FOR MULTI-MISSION FLIGHT SOFTWARE SUPPORT
MD,MD-05,CAPITOL TECHNOLOGY SERVICES INCORPORATED,NNG05AZ12C Modification 38,GSFC - Goddard Space Flight Center,"Greenbelt, MD (District 05)",07/27/2006,05/11/2008,"Asian Pacific American Owned Business,Minority Owned,SBA Certified 8A Program Participant,SBA Certified Small Disadvantaged Business,Self Certified Small Disadvantaged Business,Very Small Business,Women Owned,, Cost Plus Award Fee","Small Disadvantaged Business,8(A) Program,Woman Owned Small Business,Small Business - ","$-70,197",$0,561210,N/A,N/A,FACILITIES OPERATIONS AND MAINTENANCE SERVICES AT GSFC - Funding for FOMS Follow-on Contract
MD,MD-05,CAPITOL COLLEGE,NNG05GN95G Modification 10,GSFC - Goddard Space Flight Center,"Laurel, MD (District 05)",07/27/2006,09/30/2009,"Educational Institution,Nonprofit Organization,, Grant For Research",Educational - ,"$-13,000","$-13,000",[None Indicated],N/A,N/A,CAPITOL COLLEGE SPACE OPERATIONS INSTITUTE.
MD,MD-05,BRANCH GROUP INCORPORATED,NNG06AN15D Modification 4,GSFC - Goddard Space Flight Center,"Upper Marlboro, MD (District 05)",07/27/2006,12/31/2010,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,$0,"$-2,500",238210,N/A,N/A,"for material, parts, tools and supplies used by the Construction, Operations ad Maintenance Branch to maintain facility operations. (Prior BPA P.O. Number was NNG04AD05Z)"
MD,MD-07,MORGAN STATE UNIV,NAG513365 Modification 3,GSFC - Goddard Space Flight Center,"Baltimore, MD (District 07)",07/27/2006,08/14/2007,"Educational Institution,Historically Black College Or University,State Government,, Grant For Research",Historically Black Colleges and Universities - ,$0,$0,[None Indicated],N/A,N/A,COST REDUCTION FOR MULTIPLE PRODUCTION RUNS OF NANOSATS
MD,MD-07,CAREER COMMUNICATIONS GROUP INCORPORATED,NNC06VA65P Modification 0 (Base Record),GRC - Glenn Research Center,"Baltimore, MD (District 07)",07/27/2006,09/18/2006,"Black American Owned Business,Minority Owned,Small Business,, Firm Fixed Price","Small Disadvantaged Business,Small Business - ","$5,000","$5,000",[None Indicated],N/A,N/A,"Corporate sponsorshiip 9-14-16, 2006"
MD,MD-04,METROPOLITAN FENCE COMPANY,NNG06AN22D Modification 5,GSFC - Goddard Space Flight Center,"Bladensburg, MD (District 04)",07/27/2006,12/31/2010,"SBA Certified Small Disadvantaged Business,Self Certified Small Disadvantaged Business,Small Disadvantaged Business,Very Small Business,, Firm Fixed Price","Small Disadvantaged Business,Small Business - ","$8,044","$8,044",238990,N/A,N/A,FENCE AND GATE REPAIRS bpa
MD,MD-03,M AND D MACHINE INCORPORATED,NNG04CS57D Modification 38,GSFC - Goddard Space Flight Center,"Linthicum Heights, MD (District 03)",07/27/2006,01/14/2009,"[No Vendor Indicators Found], Firm Fixed Price",Small Business ONLY - ,"$11,350","$11,350",332999,N/A,N/A,BPA FOR FABRICATION SERVICES
MD,MD-05,UNIVERSITY OF MARYLAND (2033) 1170755,NNC06HA04H Modification 0 (Base Record),GRC - Glenn Research Center,"College Park, MD (District 05)",07/27/2006,02/14/2007,"Educational Institution,Nonprofit Organization,, Training Grant",Educational - ,"$14,000","$14,000",[None Indicated],N/A,N/A,damage detection of gear teeth using data fusion of both acceleration and acoustic signals
MD,MD-07,TOPER MANUFACTURING COMPANY INCORPORATED,NNG04CS87D Modification 49,GSFC - Goddard Space Flight Center,"Baltimore, MD (District 07)",07/27/2006,01/15/2009,"[No Vendor Indicators Found], Firm Fixed Price",Small Business ONLY - ,"$16,825","$16,825",332999,N/A,N/A,BPA FOR FABRICATION SERVICES
MD,MD-07,JOHNS HOPKINS UNIVERSITY (5110),NNX06AD30G Modification 0 (Base Record),NSSC - NASA Shared Services Center,"Baltimore, MD (District 07)",07/27/2006,06/30/2007,"Educational Institution,Nonprofit Organization,, Grant For Research",Educational - ,"$20,000","$20,000",[None Indicated],N/A,N/A,FUSE OBSERVATIONS OF THE UV-BRIGHT STAR IN 47 TUCANAE
MD,MD-05,HR ANEW INCORPORATED,NNG05AI56C Modification 4,GSFC - Goddard Space Flight Center,"Greenbelt, MD (District 05)",07/27/2006,02/28/2008,"Minority Owned,SBA Certified 8A Program Participant,Small Business,Small Disadvantaged Business,Women Owned,, Firm Fixed Price","Small Disadvantaged Business,Woman Owned Small Business,Small Business - ","$22,327","$-43,281",611710,N/A,N/A,Sexual Harassment Training services at NASA Goddard Space Flight Center
MD,MD-03,L J T & ASSOCIATES INC,GSFC0200307DNAS503008 Modification 38,GSFC - Goddard Space Flight Center,"COLUMBIA, MD (District 03)",07/27/2006,02/28/2007,"Hispanic American Owned Business,Minority Owned,SBA Certified 8A Program Participant,Small Business,Veteran Owned,, Firm Fixed Price","Veteran Owned Small Business,Small Disadvantaged Business,Small Business - ","$31,000",$0,541511,N/A,N/A,SYSTEM ENGINEERING & TECHNICAL PROJECT MANAGEMENT SUPPORT SERVICES.
MD,MD-07,JOHNS HOPKINS UNVERSITY,NNG06GB19G Modification 2,GSFC - Goddard Space Flight Center,"Baltimore, MD (District 07)",07/27/2006,12/31/2008,"[No Vendor Indicators Found], Grant For Research",Other Than Small Business - ,"$35,000","$35,000",[None Indicated],N/A,N/A,QUANTITATIVE ANALYSIS OF ORGANICS IN COMETS.
MD,MD-07,JOHNS HOPKINS UNIVERSITY (5110),NNX06AD16G Modification 0 (Base Record),NSSC - NASA Shared Services Center,"Baltimore, MD (District 07)",07/27/2006,06/21/2009,"Educational Institution,Nonprofit Organization,, Grant For Research",Educational - ,"$43,210","$43,210",[None Indicated],N/A,N/A,EXPERIMENTAL INVESTIGATION INTO THE TRAPPED GASES AND NON-ICE MATERIALS IN THE OUTER SOLAR SYSTEM
MD,MD-07,UNIVERSITY OF MARYLAND BALTIMORE COUNTY,NNX06AD59G Modification 0 (Base Record),NSSC - NASA Shared Services Center,"Baltimore, MD (District 07)",07/27/2006,07/09/2007,"Educational Institution,Nonprofit Organization,, Grant For Research",Educational - ,"$60,720","$60,720",[None Indicated],N/A,N/A,Improved Passisve Microwave Snow Retrievals of Snow Depth and Snow Water Equivalent Over Land and Sea Ice Through the Incorporation of Electromagnetic Modeling and Temporal Information
MD,MD-05,ACRA CONTROL INCORPORATED,NNM06AD63P Modification 0 (Base Record),MSFC - Marshall Space Flight Center,"HOLLYWOOD, MD (District 05)",07/27/2006,11/24/2006,"[No Vendor Indicators Found], Firm Fixed Price",Small Business ONLY - ,"$169,679","$169,679",334220,N/A,N/A,DATA ACQUISITION AND GROUND BASED TELEMENTRY SYSTEM
